"Bleaching.Score","PLUG.ID","Timepoint","Treatment","Species","Group","SpGroup"
"256",-15.545573875154,"1084","Week7","ATAC","Pocillopora","Week7 ATAC Pocillopora","ATAC Pocillopora"
"257",-13.4655356983977,"1084","Week8","ATAC","Pocillopora","Week8 ATAC Pocillopora","ATAC Pocillopora"
"258",-15.7234273507857,"1085","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"259",-9.63820212798306,"1085","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"260",-11.8434993049532,"1085","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"261",-13.8612901673393,"1085","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"262",-3.7609168248531,"1086","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"263",-10.732244764808,"1086","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"264",-6.87541318618775,"1086","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"265",-8.12459302808755,"1086","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"266",-11.4443716639069,"1086","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"267",-11.1332940186225,"1086","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"268",-6.71228922647444,"1086","Week7","ATAC","Pocillopora","Week7 ATAC Pocillopora","ATAC Pocillopora"
"269",-14.9279427897399,"1086","Week8","ATAC","Pocillopora","Week8 ATAC Pocillopora","ATAC Pocillopora"
"270",54.6970614765674,"1087","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"271",27.365662009509,"1087","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"272",25.1931548301254,"1087","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"273",-4.26841982408489,"1087","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"274",0.978416411810095,"1087","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"275",4.83705883379219,"1087","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"276",1.09524123492414,"1087","Week7","ATAC","Pocillopora","Week7 ATAC Pocillopora","ATAC Pocillopora"
"277",-12.6186179753923,"1087","Week8","ATAC","Pocillopora","Week8 ATAC Pocillopora","ATAC Pocillopora"
"278",1.29196318185159,"1087","Week9","ATAC","Pocillopora","Week9 ATAC Pocillopora","ATAC Pocillopora"
"279",-4.81875566379118,"1087","Week10","ATAC","Pocillopora","Week10 ATAC Pocillopora","ATAC Pocillopora"
"280",-8.07176081651952,"1087","Week11","ATAC","Pocillopora","Week11 ATAC Pocillopora","ATAC Pocillopora"
"281",-2.04567913623426,"1087","Week12","ATAC","Pocillopora","Week12 ATAC Pocillopora","ATAC Pocillopora"
"282",-13.0652361167706,"1088","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"283",-11.9670799621155,"1088","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"284",1.53720472729344,"1088","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"285",-13.7644995886301,"1088","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"286",-12.9210074311501,"1088","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"287",-10.8136581022383,"1088","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"288",-11.7761297523214,"1090","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"289",-13.9427638859412,"1091","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"290",-3.66360171077869,"1091","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"291",-9.67740559758456,"1091","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"292",-13.0934318571036,"1091","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"293",-9.6527989294502,"1091","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"294",-14.5668695380566,"1091","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"295",-14.485692133566,"1091","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"296",-13.8238281277878,"1091","Week8","HTHC","Montipora","Week8 HTHC Montipora","HTHC Montipora"
"297",-14.3056110362075,"1092","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"298",-11.5808349753618,"1092","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"299",-12.9227873012037,"1092","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"300",-3.5822511226805,"1092","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"301",-14.2949755264232,"1093","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"302",-2.2602414675571,"1093","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"303",15.9843224581877,"1093","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"304",32.4263604862201,"1093","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"305",60.8778508358838,"1093","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"306",27.7550180658337,"1093","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"307",89.9561879477428,"1093","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"308",67.2806499755308,"1093","Week10","HTHC","Pocillopora","Week10 HTHC Pocillopora","HTHC Pocillopora"
"309",11.2950197066617,"1094","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"310",6.08075450254707,"1094","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"311",-10.7348695048036,"1095","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"312",-10.6355221548807,"1095","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"313",-8.10152439619734,"1095","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"314",-7.30273828425179,"1095","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"315",-7.22364177570078,"1095","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"316",-10.9251743993829,"1095","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"317",-9.17560998444737,"1095","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"318",-13.8340249955126,"1096","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"319",-9.47104069188612,"1096","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"320",-12.4273383287617,"1096","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"321",-5.23673731209528,"1096","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"322",38.0360861439228,"1096","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"323",45.707429082002,"1096","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"324",109.607082115771,"1096","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"325",-6.93556238015026,"1097","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"326",-9.16110572193301,"1097","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"327",18.8614641394304,"1097","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"328",-8.97557563567661,"1097","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"329",72.2597985429207,"1097","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"330",63.6360826655902,"1097","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"331",104.812369602111,"1097","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"332",-10.0271996705958,"1102","Week1","ATAC","Montipora","Week1 ATAC Montipora","ATAC Montipora"
"333",-13.7413675711409,"1102","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"334",-13.8122972770639,"1102","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"335",-14.6839064269141,"1102","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"336",-7.07688750036114,"1102","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"337",-5.02700564095572,"1102","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"338",-15.6222034806972,"1102","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"339",-12.5944409414946,"1102","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"340",-14.6499946438563,"1102","Week9","ATAC","Montipora","Week9 ATAC Montipora","ATAC Montipora"
"341",-8.96711215928837,"1102","Week11","ATAC","Montipora","Week11 ATAC Montipora","ATAC Montipora"
"342",-14.7034146600341,"1102","Week12","ATAC","Montipora","Week12 ATAC Montipora","ATAC Montipora"
"343",-10.0997525961596,"1102","Week13","ATAC","Montipora","Week13 ATAC Montipora","ATAC Montipora"
"344",-14.3950604201065,"1102","Week14","ATAC","Montipora","Week14 ATAC Montipora","ATAC Montipora"
"345",-14.3093688865418,"1102","Week15","ATAC","Montipora","Week15 ATAC Montipora","ATAC Montipora"
"346",-12.2358870978655,"1102","Week16","ATAC","Montipora","Week16 ATAC Montipora","ATAC Montipora"
"347",-4.67128878237668,"1103","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"348",-7.90014382112079,"1103","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"349",-12.5448497301716,"1103","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"350",-11.2316572453485,"1103","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"351",-14.1790999873582,"1103","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"352",-11.2112239071279,"1103","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"353",-8.3396272906841,"1103","Week7","ATAC","Pocillopora","Week7 ATAC Pocillopora","ATAC Pocillopora"
"354",-14.2228217217934,"1103","Week8","ATAC","Pocillopora","Week8 ATAC Pocillopora","ATAC Pocillopora"
"355",-13.4936100271372,"1103","Week9","ATAC","Pocillopora","Week9 ATAC Pocillopora","ATAC Pocillopora"
"356",-10.2178469393001,"1103","Week10","ATAC","Pocillopora","Week10 ATAC Pocillopora","ATAC Pocillopora"
"357",-13.7016131576757,"1103","Week11","ATAC","Pocillopora","Week11 ATAC Pocillopora","ATAC Pocillopora"
"358",-14.1690198625062,"1103","Week12","ATAC","Pocillopora","Week12 ATAC Pocillopora","ATAC Pocillopora"
"359",-1.67711905687635,"1105","Week1","ATAC","Montipora","Week1 ATAC Montipora","ATAC Montipora"
"360",-14.5021017500204,"1105","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"361",21.0710189284554,"1105","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"362",-10.1327417831443,"1105","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"363",-14.6542229639609,"1105","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"364",-11.489988072569,"1105","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"365",-13.0302553604879,"1105","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"366",-10.5406009121899,"1105","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"367",-3.1398085842466,"1106","Week1","ATAC","Montipora","Week1 ATAC Montipora","ATAC Montipora"
"368",-9.49651305581111,"1106","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"369",-14.3909309121454,"1106","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"370",-15.0088974897812,"1106","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"371",-7.71860303117209,"1106","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"372",-14.6876164559128,"1106","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"373",-7.34855202470896,"1106","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"374",-14.747505037299,"1106","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"375",-13.671914731872,"1106","Week9","ATAC","Montipora","Week9 ATAC Montipora","ATAC Montipora"
"376",-12.3756336592316,"1106","Week10","ATAC","Montipora","Week10 ATAC Montipora","ATAC Montipora"
"377",-14.2233334754943,"1106","Week11","ATAC","Montipora","Week11 ATAC Montipora","ATAC Montipora"
"378",-13.0219907817447,"1106","Week12","ATAC","Montipora","Week12 ATAC Montipora","ATAC Montipora"
"379",-1.6793589911711,"1106","Week13","ATAC","Montipora","Week13 ATAC Montipora","ATAC Montipora"
"380",-9.6081409108369,"1106","Week14","ATAC","Montipora","Week14 ATAC Montipora","ATAC Montipora"
"381",-5.5000452434662,"1106","Week15","ATAC","Montipora","Week15 ATAC Montipora","ATAC Montipora"
"382",-1.80054482274417,"1106","Week16","ATAC","Montipora","Week16 ATAC Montipora","ATAC Montipora"
"383",-4.53767674214917,"1111","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"384",-2.96601076201159,"1111","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"385",19.1070889098482,"1111","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"386",-0.0468208258809478,"1111","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"387",-11.6945414943502,"1111","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"388",-4.07515992679801,"1111","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"389",10.8830996446185,"1111","Week7","ATAC","Pocillopora","Week7 ATAC Pocillopora","ATAC Pocillopora"
"390",1.95197396700211,"1111","Week8","ATAC","Pocillopora","Week8 ATAC Pocillopora","ATAC Pocillopora"
"391",12.1063628879809,"1111","Week9","ATAC","Pocillopora","Week9 ATAC Pocillopora","ATAC Pocillopora"
"392",-11.090827264137,"1111","Week10","ATAC","Pocillopora","Week10 ATAC Pocillopora","ATAC Pocillopora"
"393",-7.17229239515917,"1111","Week11","ATAC","Pocillopora","Week11 ATAC Pocillopora","ATAC Pocillopora"
"394",-12.654009813333,"1111","Week12","ATAC","Pocillopora","Week12 ATAC Pocillopora","ATAC Pocillopora"
"395",14.1312456304866,"1111","Week13","ATAC","Pocillopora","Week13 ATAC Pocillopora","ATAC Pocillopora"
"396",21.2463566562801,"1111","Week14","ATAC","Pocillopora","Week14 ATAC Pocillopora","ATAC Pocillopora"
"397",20.7565601204543,"1111","Week15","ATAC","Pocillopora","Week15 ATAC Pocillopora","ATAC Pocillopora"
"398",31.4928410077776,"1111","Week16","ATAC","Pocillopora","Week16 ATAC Pocillopora","ATAC Pocillopora"
"399",-11.2107723585338,"1112","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"400",-14.2154454728184,"1112","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"401",-13.9848530914954,"1112","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"402",-12.6714155347316,"1112","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"403",-14.3532331052201,"1112","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"404",-14.8679899131704,"1112","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"405",-14.4093010986429,"1113","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"406",-14.6872615951545,"1113","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"407",-14.2933946765823,"1113","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"408",-12.7357196660859,"1113","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"409",-11.8167970705995,"1113","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"410",-14.6145939518881,"1113","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"411",23.4145522198935,"1113","Week7","ATAC","Pocillopora","Week7 ATAC Pocillopora","ATAC Pocillopora"
"412",-13.8374198929186,"1115","Week1","ATAC","Montipora","Week1 ATAC Montipora","ATAC Montipora"
"413",-13.9251051739001,"1115","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"414",-12.4958023089832,"1115","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"415",-13.6388392560947,"1115","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"416",-2.92845343406401,"1115","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"417",-4.07011909686748,"1115","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"418",-10.055304652071,"1115","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"419",-10.1906666855207,"1115","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"420",-11.129719043276,"1115","Week9","ATAC","Montipora","Week9 ATAC Montipora","ATAC Montipora"
"421",-5.23822292830641,"1115","Week10","ATAC","Montipora","Week10 ATAC Montipora","ATAC Montipora"
"422",-11.7741128276083,"1115","Week11","ATAC","Montipora","Week11 ATAC Montipora","ATAC Montipora"
"423",-9.244966721881,"1115","Week12","ATAC","Montipora","Week12 ATAC Montipora","ATAC Montipora"
"424",-14.6783551280556,"1119","Week1","ATAC","Montipora","Week1 ATAC Montipora","ATAC Montipora"
"425",-13.1074226311337,"1119","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"426",-14.5721971382893,"1119","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"427",-12.3142063544503,"1119","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"428",-10.1845871548275,"1119","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"429",-11.6921852158504,"1119","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"430",-13.8940387230612,"1119","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"431",-13.2588494793213,"1119","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"432",-13.1042623945306,"1119","Week9","ATAC","Montipora","Week9 ATAC Montipora","ATAC Montipora"
"433",-14.0162555876564,"1119","Week10","ATAC","Montipora","Week10 ATAC Montipora","ATAC Montipora"
"434",-13.973618043296,"1119","Week11","ATAC","Montipora","Week11 ATAC Montipora","ATAC Montipora"
"435",-13.1785753901503,"1119","Week12","ATAC","Montipora","Week12 ATAC Montipora","ATAC Montipora"
"436",-13.7351829077697,"1120","Week1","ATAC","Montipora","Week1 ATAC Montipora","ATAC Montipora"
"437",-12.8561510569941,"1120","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"438",-12.706392394014,"1120","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"439",-15.1002841555888,"1120","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"440",-7.05980905348152,"1120","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"441",-12.2093034420818,"1120","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"442",-15.688722081774,"1120","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"443",-11.3113700170885,"1120","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"444",-12.9295955778575,"1120","Week9","ATAC","Montipora","Week9 ATAC Montipora","ATAC Montipora"
"445",-13.0493693331145,"1120","Week10","ATAC","Montipora","Week10 ATAC Montipora","ATAC Montipora"
"446",-13.7185530138144,"1120","Week11","ATAC","Montipora","Week11 ATAC Montipora","ATAC Montipora"
"447",-14.3882427862426,"1120","Week12","ATAC","Montipora","Week12 ATAC Montipora","ATAC Montipora"
"448",-14.3460919280091,"1120","Week13","ATAC","Montipora","Week13 ATAC Montipora","ATAC Montipora"
"449",-15.2797084282351,"1120","Week14","ATAC","Montipora","Week14 ATAC Montipora","ATAC Montipora"
